1587043114.590099, 5639, 3801
1587043115.590099, 5629, 3804
1587043116.590099, 5619, 3807
1587043117.590099, 5609, 3810
1587043118.590099, 5599, 3812
1587043119.590099, 5589, 3815
1587043120.590099, 5579, 3818
1587043121.590099, 5568, 3820
1587043122.590099, 5558, 3823
1587043123.590099, 5548, 3825
1587043124.590099, 5537, 3828
1587043125.590099, 5527, 3830
1587043126.590099, 5516, 3833
1587043127.590099, 5506, 3835
1587043128.590099, 5495, 3838
1587043129.590099, 5484, 3840
1587043130.590099, 5474, 3842
1587043131.590099, 5463, 3844
1587043132.590099, 5452, 3847
1587043133.590099, 5441, 3849
1587043134.590099, 5430, 3851
1587043135.590099, 5419, 3853
1587043136.590099, 5408, 3855
1587043137.590099, 5397, 3857
1587043138.590099, 5386, 3859
1587043139.590099, 5374, 3861
1587043140.590099, 5363, 3863
1587043141.590099, 5352, 3865
1587043142.590099, 5341, 3867
1587043143.590099, 5329, 3868
1587043144.590099, 5318, 3870
1587043145.590099, 5306, 3872
1587043146.590099, 5295, 3874
1587043147.590099, 5283, 3875
1587043148.590099, 5272, 3877
1587043149.590099, 5260, 3878
1587043150.590099, 5249, 3880
1587043151.590099, 5237, 3881
1587043152.590099, 5225, 3882
1587043153.590099, 5213, 3884
1587043154.590099, 5202, 3885
1587043155.590099, 5190, 3886
1587043156.590099, 5178, 3887
1587043157.590099, 5166, 3889
1587043158.590099, 5154, 3890
1587043159.590099, 5142, 3891
1587043160.590099, 5131, 3892
1587043161.590099, 5119, 3893
1587043162.590099, 5107, 3894
1587043163.590099, 5095, 3894
1587043164.590099, 5083, 3895
1587043165.590099, 5071, 3896
1587043166.590099, 5059, 3897
1587043167.590099, 5047, 3897
1587043168.590099, 5035, 3898
1587043169.590099, 5023, 3899
1587043170.590099, 5010, 3899
1587043171.590099, 4998, 3900
1587043172.590099, 4986, 3900
1587043173.590099, 4974, 3900
1587043174.590099, 4962, 3901
1587043175.590099, 4950, 3901
1587043176.590099, 4938, 3901
1587043177.590099, 4926, 3901
1587043178.590099, 4914, 3901
1587043179.590099, 4902, 3902
1587043180.590099, 4890, 3902
1587043181.590099, 4878, 3902
1587043182.590099, 4866, 3901
1587043183.590099, 4853, 3901
1587043184.590099, 4841, 3901
1587043185.590099, 4829, 3901
1587043186.590099, 4817, 3901
1587043187.590099, 4805, 3900
1587043188.590099, 4793, 3900
1587043189.590099, 4782, 3900
1587043190.590099, 4770, 3899
1587043191.590099, 4758, 3899
1587043192.590099, 4746, 3898
1587043193.590099, 4734, 3898
1587043194.590099, 4722, 3897
1587043195.590099, 4710, 3896
1587043196.590099, 4698, 3895
1587043197.590099, 4687, 3895
1587043198.590099, 4675, 3894
1587043199.590099, 4663, 3893
1587043200.590099, 4652, 3892
1587043201.590099, 4640, 3891
1587043202.590099, 4628, 3890
1587043203.590099, 4617, 3889
1587043204.590099, 4605, 3888
1587043205.590099, 4594, 3887
1587043206.590099, 4582, 3886
1587043207.590099, 4571, 3884
1587043208.590099, 4559, 3883
1587043209.590099, 4548, 3882
1587043210.590099, 4537, 3881
1587043211.590099, 4526, 3879
1587043212.590099, 4514, 3878
1587043213.590099, 4503, 3876
1587043214.590099, 4492, 3875
1587043215.590099, 4481, 3873
1587043216.590099, 4470, 3872
1587043217.590099, 4459, 3870
1587043218.590099, 4448, 3868
1587043219.590099, 4437, 3867
1587043220.590099, 4427, 3865
1587043221.590099, 4416, 3863
1587043222.590099, 4405, 3861
1587043223.590099, 4394, 3860
1587043224.590099, 4384, 3858
1587043225.590099, 4373, 3856
1587043226.590099, 4363, 3854
1587043227.590099, 4352, 3852
1587043228.590099, 4342, 3850
1587043229.590099, 4332, 3848
1587043230.590099, 4321, 3846
1587043231.590099, 4311, 3844
1587043232.590099, 4301, 3841
1587043233.590099, 4291, 3839
1587043234.590099, 4281, 3837
1587043235.590099, 4271, 3835
1587043236.590099, 4261, 3833
1587043237.590099, 4251, 3830
1587043238.590099, 4241, 3828
1587043239.590099, 4231, 3826
1587043240.590099, 4222, 3823
1587043241.590099, 4212, 3821
1587043242.590099, 4203, 3818
1587043243.590099, 4193, 3816
1587043244.590099, 4184, 3813
1587043245.590099, 4174, 3811
1587043246.590099, 4165, 3808
1587043247.590099, 4156, 3806
1587043248.590099, 4146, 3803
1587043249.590099, 4137, 3801
1587043250.590099, 4128, 3798
1587043251.590099, 4119, 3795
1587043252.590099, 4110, 3793
1587043253.590099, 4101, 3790
1587043254.590099, 4092, 3787
1587043255.590099, 4084, 3784
1587043256.590099, 4075, 3782
1587043257.590099, 4066, 3779
1587043258.590099, 4058, 3776
1587043259.590099, 4049, 3773
1587043260.590099, 4041, 3770
1587043261.590099, 4032, 3768
1587043262.590099, 4024, 3765
1587043263.590099, 4016, 3762
1587043264.590099, 4007, 3759
1587043265.590099, 3999, 3756
1587043266.590099, 3991, 3753
1587043267.590099, 3983, 3750
1587043268.590099, 3975, 3747
1587043269.590099, 3967, 3744
1587043270.590099, 3959, 3741
1587043271.590099, 3951, 3738
1587043272.590099, 3943, 3735
1587043273.590099, 3936, 3732
1587043274.590099, 3928, 3729
1587043275.590099, 3920, 3726
1587043276.590099, 3913, 3723
1587043277.590099, 3905, 3720
1587043278.590099, 3898, 3717
1587043279.590099, 3891, 3714
1587043280.590099, 3883, 3710
1587043281.590099, 3876, 3707
1587043282.590099, 3869, 3704
1587043283.590099, 3862, 3701
1587043284.590099, 3854, 3698
1587043285.590099, 3847, 3695
1587043286.590099, 3840, 3692
1587043287.590099, 3833, 3688
1587043288.590099, 3827, 3685
1587043289.590099, 3820, 3682
1587043290.590099, 3813, 3679
1587043291.590099, 3806, 3676
1587043292.590099, 3799, 3672
1587043293.590099, 3793, 3669
1587043294.590099, 3786, 3666
1587043295.590099, 3780, 3663
1587043296.590099, 3773, 3659
1587043297.590099, 3767, 3656
1587043298.590099, 3760, 3653
1587043299.590099, 3754, 3650
1587043300.590099, 3748, 3646
1587043301.590099, 3742, 3643
1587043302.590099, 3735, 3640
1587043303.590099, 3729, 3636
1587043304.590099, 3723, 3633
1587043305.590099, 3717, 3630
1587043306.590099, 3711, 3627
1587043307.590099, 3705, 3623
1587043308.590099, 3699, 3620
1587043309.590099, 3693, 3617
1587043310.590099, 3688, 3613
1587043311.590099, 3682, 3610
1587043312.590099, 3676, 3607
1587043313.590099, 3670, 3603
1587043314.590099, 3665, 3600
1587043315.590099, 3659, 3597
1587043316.590099, 3654, 3594
1587043317.590099, 3648, 3590
1587043318.590099, 3643, 3587
1587043319.590099, 3637, 3584
1587043320.590099, 3632, 3580
1587043321.590099, 3626, 3577
1587043322.590099, 3621, 3574
1587043323.590099, 3616, 3570
1587043324.590099, 3611, 3567
1587043325.590099, 3605, 3564
1587043326.590099, 3600, 3560
1587043327.590099, 3595, 3557
1587043328.590099, 3590, 3554
1587043329.590099, 3585, 3550
1587043330.590099, 3580, 3547
1587043331.590099, 3575, 3544
1587043332.590099, 3570, 3541
1587043333.590099, 3565, 3537
1587043334.590099, 3560, 3534
1587043335.590099, 3556, 3531
1587043336.590099, 3551, 3527
1587043337.590099, 3546, 3524
1587043338.590099, 3541, 3521
1587043339.590099, 3537, 3517
1587043340.590099, 3532, 3514
1587043341.590099, 3527, 3511
1587043342.590099, 3523, 3508
1587043343.590099, 3518, 3504
1587043344.590099, 3514, 3501
1587043345.590099, 3509, 3498
1587043346.590099, 3505, 3495
1587043347.590099, 3501, 3491
1587043348.590099, 3496, 3488
1587043349.590099, 3492, 3485
1587043350.590099, 3488, 3482
1587043351.590099, 3483, 3478
1587043352.590099, 3479, 3475
1587043353.590099, 3475, 3472
1587043354.590099, 3471, 3469
1587043355.590099, 3467, 3465
1587043356.590099, 3463, 3462
1587043357.590099, 3458, 3459
1587043358.590099, 3454, 3456
1587043359.590099, 3450, 3452
1587043360.590099, 3446, 3449
1587043361.590099, 3442, 3446
1587043362.590099, 3438, 3443
1587043363.590099, 3435, 3440
1587043364.590099, 3431, 3436
1587043365.590099, 3427, 3433
1587043366.590099, 3423, 3430
1587043367.590099, 3419, 3427
1587043368.590099, 3415, 3424
1587043369.590099, 3412, 3421
1587043370.590099, 3408, 3417
1587043371.590099, 3404, 3414
1587043372.590099, 3401, 3411
1587043373.590099, 3397, 3408
1587043374.590099, 3393, 3405
1587043375.590099, 3390, 3402
1587043376.590099, 3386, 3399
1587043377.590099, 3383, 3395
1587043378.590099, 3379, 3392
1587043379.590099, 3376, 3389
1587043380.590099, 3372, 3386
1587043381.590099, 3369, 3383
1587043382.590099, 3365, 3380
1587043383.590099, 3362, 3377
1587043384.590099, 3359, 3374
1587043385.590099, 3355, 3371
1587043386.590099, 3352, 3368
1587043387.590099, 3349, 3365
1587043388.590099, 3345, 3362
1587043389.590099, 3342, 3358
1587043390.590099, 3339, 3355
1587043391.590099, 3336, 3352
1587043392.590099, 3333, 3349
1587043393.590099, 3329, 3346
1587043394.590099, 3326, 3343
1587043395.590099, 3323, 3340
1587043396.590099, 3320, 3337
1587043397.590099, 3317, 3334
1587043398.590099, 3314, 3331
1587043399.590099, 3311, 3328
1587043400.590099, 3308, 3325
1587043401.590099, 3305, 3322
1587043402.590099, 3302, 3319
1587043403.590099, 3299, 3316
1587043404.590099, 3296, 3314
1587043405.590099, 3293, 3311
1587043406.590099, 3290, 3308
1587043407.590099, 3287, 3305
1587043408.590099, 3284, 3302
1587043409.590099, 3282, 3299
1587043410.590099, 3279, 3296
1587043411.590099, 3276, 3293
1587043412.590099, 3273, 3290
1587043413.590099, 3270, 3287
1587043414.590099, 3268, 3284
1587043415.590099, 3265, 3281
1587043416.590099, 3262, 3279
1587043417.590099, 3259, 3276
1587043418.590099, 3257, 3273
1587043419.590099, 3254, 3270
1587043420.590099, 3251, 3267
1587043421.590099, 3249, 3264
1587043422.590099, 3246, 3261
1587043423.590099, 3244, 3259
1587043424.590099, 3241, 3256
1587043425.590099, 3238, 3253
1587043426.590099, 3236, 3250
1587043427.590099, 3233, 3247
1587043428.590099, 3231, 3245
1587043429.590099, 3228, 3242
1587043430.590099, 3226, 3239
1587043431.590099, 3223, 3236
1587043432.590099, 3221, 3233
1587043433.590099, 3218, 3231
1587043434.590099, 3216, 3228
1587043435.590099, 3214, 3225
1587043436.590099, 3211, 3222
1587043437.590099, 3209, 3220
1587043438.590099, 3207, 3217
1587043439.590099, 3204, 3214
1587043440.590099, 3202, 3211
1587043441.590099, 3200, 3209
1587043442.590099, 3197, 3206
1587043443.590099, 3195, 3203
1587043444.590099, 3193, 3201
1587043445.590099, 3190, 3198
1587043446.590099, 3188, 3195
1587043447.590099, 3186, 3193
1587043448.590099, 3184, 3190
1587043449.590099, 3181, 3187
1587043450.590099, 3179, 3185
1587043451.590099, 3177, 3182
1587043452.590099, 3175, 3179
1587043453.590099, 3173, 3177
1587043454.590099, 3171, 3174
1587043455.590099, 3168, 3171
1587043456.590099, 3166, 3169
1587043457.590099, 3164, 3166
1587043458.590099, 3162, 3164
1587043459.590099, 3160, 3161
1587043460.590099, 3158, 3158
1587043461.590099, 3156, 3156
1587043462.590099, 3154, 3153
1587043463.590099, 3152, 3151
1587043464.590099, 3150, 3148
1587043465.590099, 3148, 3145
1587043466.590099, 3146, 3143
1587043467.590099, 3144, 3140
1587043468.590099, 3142, 3138
1587043469.590099, 3140, 3135
1587043470.590099, 3138, 3133
1587043471.590099, 3136, 3130
1587043472.590099, 3134, 3128
1587043473.590099, 3132, 3125
1587043474.590099, 3130, 3123
1587043475.590099, 3128, 3120
1587043476.590099, 3126, 3118
1587043477.590099, 3125, 3115
1587043478.590099, 3123, 3113
1587043479.590099, 3121, 3110
1587043480.590099, 3119, 3108
1587043481.590099, 3117, 3105
1587043482.590099, 3115, 3103
1587043483.590099, 3113, 3100
1587043484.590099, 3112, 3098
1587043485.590099, 3110, 3095
1587043486.590099, 3108, 3093
1587043487.590099, 3106, 3091
1587043488.590099, 3105, 3088
1587043489.590099, 3103, 3086
1587043490.590099, 3101, 3083
1587043491.590099, 3099, 3081
1587043492.590099, 3098, 3079
1587043493.590099, 3096, 3076
1587043494.590099, 3094, 3074
1587043495.590099, 3092, 3071
1587043496.590099, 3091, 3069
1587043497.590099, 3089, 3067
1587043498.590099, 3087, 3064
1587043499.590099, 3086, 3062
1587043500.590099, 3084, 3059
1587043501.590099, 3082, 3057
1587043502.590099, 3081, 3055
1587043503.590099, 3079, 3052
1587043504.590099, 3078, 3050
1587043505.590099, 3076, 3048
1587043506.590099, 3074, 3045
1587043507.590099, 3073, 3043
1587043508.590099, 3071, 3041
1587043509.590099, 3070, 3038
1587043510.590099, 3068, 3036
1587043511.590099, 3066, 3034
1587043512.590099, 3065, 3032
1587043513.590099, 3063, 3029
1587043514.590099, 3062, 3027
1587043515.590099, 3060, 3025
1587043516.590099, 3059, 3022
1587043517.590099, 3057, 3020
1587043518.590099, 3056, 3018
1587043519.590099, 3054, 3016
1587043520.590099, 3053, 3013
1587043521.590099, 3051, 3011
1587043522.590099, 3050, 3009
1587043523.590099, 3048, 3007
1587043524.590099, 3047, 3004
1587043525.590099, 3045, 3002
1587043526.590099, 3044, 3000
1587043527.590099, 3043, 2998
1587043528.590099, 3041, 2996
1587043529.590099, 3040, 2993
1587043530.590099, 3038, 2991
1587043531.590099, 3037, 2989
1587043532.590099, 3036, 2987
1587043533.590099, 3034, 2985
1587043534.590099, 3033, 2982
1587043535.590099, 3031, 2980
1587043536.590099, 3030, 2978
1587043537.590099, 3029, 2976
1587043538.590099, 3027, 2974
1587043539.590099, 3026, 2972
1587043540.590099, 3025, 2969
1587043541.590099, 3023, 2967
1587043542.590099, 3022, 2965
1587043543.590099, 3021, 2963
1587043544.590099, 3019, 2961
1587043545.590099, 3018, 2959
1587043546.590099, 3017, 2957
1587043547.590099, 3015, 2955
1587043548.590099, 3014, 2952
1587043549.590099, 3013, 2950
1587043550.590099, 3011, 2948
1587043551.590099, 3010, 2946
1587043552.590099, 3009, 2944
1587043553.590099, 3008, 2942
1587043554.590099, 3006, 2940
1587043555.590099, 3005, 2938
1587043556.590099, 3004, 2936
1587043557.590099, 3003, 2934
1587043558.590099, 3001, 2932
1587043559.590099, 3000, 2929
1587043560.590099, 2999, 2927
1587043561.590099, 2998, 2925
1587043562.590099, 2997, 2923
1587043563.590099, 2995, 2921
1587043564.590099, 2994, 2919
1587043565.590099, 2993, 2917
1587043566.590099, 2992, 2915
1587043567.590099, 2991, 2913
1587043568.590099, 2989, 2911
1587043569.590099, 2988, 2909
1587043570.590099, 2987, 2907
1587043571.590099, 2986, 2905
1587043572.590099, 2985, 2903
1587043573.590099, 2984, 2901
1587043574.590099, 2982, 2899
1587043575.590099, 2981, 2897
1587043576.590099, 2980, 2895
1587043577.590099, 2979, 2893
1587043578.590099, 2978, 2891
1587043579.590099, 2977, 2889
1587043580.590099, 2976, 2887
1587043581.590099, 2975, 2885
1587043582.590099, 2974, 2883
1587043583.590099, 2972, 2881
1587043584.590099, 2971, 2879
1587043585.590099, 2970, 2877
1587043586.590099, 2969, 2875
1587043587.590099, 2968, 2873
1587043588.590099, 2967, 2871
1587043589.590099, 2966, 2869
1587043590.590099, 2965, 2868
1587043591.590099, 2964, 2866
1587043592.590099, 2963, 2864
1587043593.590099, 2962, 2862
1587043594.590099, 2961, 2860
1587043595.590099, 2960, 2858
1587043596.590099, 2959, 2856
1587043597.590099, 2958, 2854
1587043598.590099, 2957, 2852
1587043599.590099, 2956, 2850
1587043600.590099, 2954, 2848
1587043601.590099, 2953, 2847
1587043602.590099, 2952, 2845
1587043603.590099, 2951, 2843
1587043604.590099, 2950, 2841
1587043605.590099, 2949, 2839
1587043606.590099, 2948, 2837
1587043607.590099, 2948, 2835
1587043608.590099, 2947, 2833
1587043609.590099, 2946, 2832
1587043610.590099, 2945, 2830
1587043611.590099, 2944, 2828
1587043612.590099, 2943, 2826
1587043613.590099, 2942, 2824
1587043614.590099, 2941, 2822
1587043615.590099, 2940, 2820
1587043616.590099, 2939, 2819
1587043617.590099, 2938, 2817
1587043618.590099, 2937, 2815
1587043619.590099, 2936, 2813
1587043620.590099, 2935, 2811
1587043621.590099, 2934, 2809
1587043622.590099, 2933, 2808
1587043623.590099, 2932, 2806
1587043624.590099, 2931, 2804
1587043625.590099, 2930, 2802
1587043626.590099, 2930, 2800
1587043627.590099, 2929, 2799
1587043628.590099, 2928, 2797
1587043629.590099, 2927, 2795
1587043630.590099, 2926, 2793
1587043631.590099, 2925, 2791
1587043632.590099, 2924, 2790
1587043633.590099, 2923, 2788
1587043634.590099, 2922, 2786
1587043635.590099, 2922, 2784
1587043636.590099, 2921, 2783
1587043637.590099, 2920, 2781
1587043638.590099, 2919, 2779
1587043639.590099, 2918, 2777
1587043640.590099, 2917, 2775
1587043641.590099, 2916, 2774
1587043642.590099, 2916, 2772
1587043643.590099, 2915, 2770
1587043644.590099, 2914, 2768
1587043645.590099, 2913, 2767
1587043646.590099, 2912, 2765
1587043647.590099, 2911, 2763
1587043648.590099, 2911, 2762
1587043649.590099, 2910, 2760
1587043650.590099, 2909, 2758
1587043651.590099, 2908, 2756
1587043652.590099, 2907, 2755
1587043653.590099, 2906, 2753
1587043654.590099, 2906, 2751
1587043655.590099, 2905, 2750
1587043656.590099, 2904, 2748
1587043657.590099, 2903, 2746
1587043658.590099, 2902, 2744
1587043659.590099, 2902, 2743
1587043660.590099, 2901, 2741
1587043661.590099, 2900, 2739
1587043662.590099, 2899, 2738
1587043663.590099, 2898, 2736
1587043664.590099, 2898, 2734
1587043665.590099, 2897, 2733
1587043666.590099, 2896, 2731
1587043667.590099, 2895, 2729
1587043668.590099, 2895, 2728
1587043669.590099, 2894, 2726
1587043670.590099, 2893, 2724
1587043671.590099, 2892, 2723
1587043672.590099, 2892, 2721
1587043673.590099, 2891, 2719
1587043674.590099, 2890, 2718
1587043675.590099, 2889, 2716
1587043676.590099, 2889, 2714
1587043677.590099, 2888, 2713
1587043678.590099, 2887, 2711
1587043679.590099, 2886, 2709
1587043680.590099, 2886, 2708
1587043681.590099, 2885, 2706
1587043682.590099, 2884, 2704
1587043683.590099, 2884, 2703
1587043684.590099, 2883, 2701
1587043685.590099, 2882, 2700
1587043686.590099, 2881, 2698
1587043687.590099, 2881, 2696
1587043688.590099, 2880, 2695
1587043689.590099, 2879, 2693

